         295   9.26769924      0.918135762      -1.14153969
         296   9.29911518      0.878468513      -1.38248706
         297   9.33053112      0.831360996      -1.61488545
         298   9.36194706      0.777112603      -1.83674574
         299   9.39336205      0.716087580      -2.04593015
         300   9.42477798      0.648719430      -2.24018002
         301   9.45619392      0.575513780      -2.41716313
         302   9.48760986      0.497049987      -2.57453895
         303   9.51902580      0.413979948      -2.71004033
         304   9.55044174      0.327024400      -2.82156587
         305   9.58185768      0.236966312      -2.90727687
         306   9.61327362      0.144640982      -2.96569037
         307   9.64468956       5.09236380E-02  -2.99576044
         308   9.67610550      -4.32852805E-02  -2.99693680
         309   9.70752144     -0.137076318      -2.96919775
         310   9.73893738     -0.229547679      -2.91305137
         311   9.77035332     -0.319821507      -2.82950544
         312   9.80176926     -0.407058746      -2.72001028
         313   9.83318520     -0.490471840      -2.58637881
         314   9.86460114     -0.569334626      -2.43069506
         315   9.89601707     -0.642989516      -2.25521612
         316   9.92743301     -0.710851192      -2.06227970
         317   9.95884895     -0.772408009      -1.85422158
         318   9.99026489     -0.827220798      -1.63330829
         319   10.0216808     -0.874919772      -1.40168869
         320   10.0530968     -0.915200412      -1.16136467
         321   10.0845127     -0.947818637     -0.914179742
         322   10.1159286     -0.972585917     -0.661824584
         323   10.1473446     -0.989364505     -0.405855626
         324   10.1787605     -0.998063982     -0.147725075
         325   10.2101765     -0.998638272      0.111181885
         326   10.2415924     -0.991084337      0.369505018
         327   10.2730083     -0.975442111      0.625865281
         328   10.3044243     -0.951795638      0.878822327
         329   10.3358402     -0.920275748       1.12683642
         330   10.3672562     -0.881063581       1.36823738
         331   10.3986721     -0.834395111       1.60120380
         332   10.4300880     -0.780565977       1.82375598
         333   10.4615040     -0.719936490       2.03376436
         334   10.4929199     -0.652935743       2.22897673
         335   10.5243359     -0.580065131       2.40706325
         336   10.5557518     -0.501899481       2.56568193
         337   10.5871677     -0.419086397       2.70255852
         338   10.6185837     -0.332342714       2.81557918
         339   10.6499996     -0.242447853       2.90288639
         340   10.6814156     -0.150234312       2.96297359
         341   10.7128315      -5.65753356E-02   2.99476671
         342   10.7442474       3.76297086E-02   2.99768448
         343   10.7756634      0.131471440       2.97167301
         344   10.8070793      0.224047154       2.91720915
         345   10.8384953      0.314477116       2.83527207
         346   10.8699112      0.401919544       2.72728729
         347   10.9013271      0.485583454       2.59504890
         348   10.9327431      0.564738810       2.44062710
         349   10.9641590      0.638723731       2.26627135
         350   10.9955750      0.706948519       2.07431722
         351   11.0269909      0.768897116       1.86710238
         352   11.0584068      0.824126005       1.64689922
         353   11.0898228      0.872261405       1.41586459
         354   11.1212387      0.912995040       1.17600977
         355   11.1526546      0.946079373      0.929187775
         356   11.1840706      0.971322536      0.677098036
         357   11.2154865      0.988583922      0.421304286
         358   11.2469025      0.997770369      0.163264006
         359   11.2783184      0.998833120      -9.56347287E-02
         360   11.3097343      0.991766691     -0.354031384
         361   11.3411503      0.976608336     -0.610549331
         362   11.3725662      0.953439415     -0.863753080
         363   11.4039822      0.922387838      -1.11210978
         364   11.4353981      0.883631587      -1.35395765
         365   11.4668140      0.837403238      -1.58748496
         366   11.4982300      0.783994675      -1.81072128
         367   11.5296459      0.723762214      -2.02154565
         368   11.5610619      0.657130718      -2.21771169
         369   11.5924778      0.584597170      -2.39689302
         370   11.6238937      0.506731987      -2.55674624
         371   11.6553097      0.424178481      -2.69499040
         372   11.6867256      0.337649494      -2.80949926
         373   11.7181416      0.247920901      -2.89839721
         374   11.7495575      0.155822337      -2.96015429
         375   11.7809734       6.22250065E-02  -2.99366832
         376   11.8123894      -3.19728628E-02  -2.99832702
         377   11.8438053     -0.125862017      -2.97404480
         378   11.8752213     -0.218538880      -2.92126703
         379   11.9066372     -0.309121877      -2.84094381
         380   11.9380531     -0.396766603      -2.73447633
         381   11.9694691     -0.480678678      -2.60363865
         382   12.0008850     -0.560124218      -2.45048714
         383   12.0323009     -0.634437025      -2.27726316
         384   12.0637169     -0.703023076      -2.08629966
         385   12.0951319     -0.765361845      -1.87993646
         386   12.1265478     -0.821005583      -1.66045117
         387   12.1579638     -0.869576395      -1.43000889
         388   12.1893797     -0.910762191      -1.19062996
         389   12.2207956     -0.944311857     -0.944176972
         390   12.2522116     -0.970030427     -0.692358255
         391   12.2836275     -0.987774312     -0.436744988
         392   12.3150434     -0.997447550     -0.178799987
         393   12.3464594     -0.998998821       8.00856650E-02
         394   12.3778753     -0.992420018      0.338550985
         395   12.4092913     -0.977745831      0.595221519
         396   12.4407072     -0.955054879      0.848666430
         397   12.4721231     -0.924472213       1.09735966
         398   12.5035391     -0.886172712       1.33964801
         399   12.5349550     -0.840385497       1.57372904
         400   12.5663710     -0.787398815       1.79764187
         401   12.5977869     -0.727564931       2.00927401
         402   12.6292028     -0.661304474       2.20638561
         403   12.6606188     -0.589110017       2.38665342
         404   12.6920347     -0.511547625       2.54773283
         405   12.7234507     -0.429256260       2.68733692
         406   12.7548666     -0.342944741       2.80332708
         407   12.7862825     -0.253385395       2.89381027
         408   12.8176985     -0.161404938       2.95723319
         409   12.8491144      -6.78724721E-02   2.99246573
         410   12.8805304       2.63149589E-02   2.99886537
         411   12.9119463      0.120248280       2.97631407
         412   12.9433622      0.213023111       2.92522573
         413   12.9747782      0.303756118       2.84652162
         414   13.0061941      0.391600281       2.74157763
         415   13.0376101      0.475757897       2.61214781
         416   13.0690260      0.555491209       2.46027446
         417   13.1004419      0.630129814       2.28819084
         418   13.1318579      0.699075222       2.09822655
         419   13.1632738      0.761802554       1.89272308
         420   13.1946898      0.817859709       1.67396355
         421   13.2261057      0.866864741       1.44412076
         422   13.2575216      0.908501744       1.20522439
         423   13.2889376      0.942516088      0.959146678
         424   13.3203535      0.968709528      0.707604647
         425   13.3517694      0.986935556      0.452177078
         426   13.3831854      0.997095406      0.194332361
         427   13.4146013      0.999135137      -6.45352304E-02
         428   13.4460173      0.993044078     -0.323064208
         429   13.4774332      0.978854299     -0.579882145
         430   13.5088491      0.956641793     -0.833562732
         431   13.5402651      0.926528692      -1.08258665
         432   13.5716810      0.888686776      -1.32530904
         433   13.6030970      0.843341768      -1.55993676
         434   13.6345129      0.790778220      -1.78451848
         435   13.6659288      0.731344402      -1.99695027
         436   13.6973448      0.665456772      -2.19499898
         437   13.7287607      0.593603492      -2.37634468
         438   13.7601767      0.516346157      -2.53864217
         439   13.7915926      0.434319496      -2.67959833
         440   13.8230085      0.348228216      -2.79706311
         441   13.8544245      0.258841097      -2.88912582
         442   13.8858404      0.166981876      -2.95421052
         443   13.9172564       7.35175088E-02  -2.99115944
         444   13.9486723      -2.06561983E-02  -2.99929929
         445   13.9800882     -0.114630431      -2.97848034
         446   14.0115042     -0.207500041      -2.92908478
